0;-0.32805520036180336;0
0;-0.7786828512478148;0
0;-0.9853303684506602;0
0;-0.430088431790155;0
0;-0.9677322222630704;0
0;0.3927987141910303;0
1;0.01622300406875099;1
1;0.42157606626553057;1
2;-0.1285040511361759;0.5
2;-0.08305074474067387;0.5
-
0;6;-0.7195287299774991
1;6;-0.419566760014628
2;6;-0.25495522031183726
2;7;0.05492780348195225
3;6;0.1144147625340739
3;7;0.28112559895911104
4;6;-0.7073034655824959
4;7;-0.2985030388320833
5;6;1.7691134456863293
5;7;-0.06719909534072288
8;7;-0.03480488891290823
0;9;1
9;7;-0.379093700343772
