0;-0.32805520036180336;0
0;-0.7786828512478148;0
0;-0.9853303684506602;0
0;-0.430088431790155;0
0;-0.9677322222630704;0
0;0.3927987141910303;0
1;0.01622300406875099;1
1;0.42157606626553057;1
2;0.99096897330504;0.5
2;-0.15757110230504456;0.5
2;0.10694193297098487;0.75
2;0.5073486269405294;0.25
2;-0.4094944264247615;0.625
2;-0.6897779258667625;0.25
2;-0.6127570343137532;0.5
2;-0.7458169672194539;0.5
2;0.7564530742503297;0.125
2;0.6723926964634923;0.25
2;0.4118239062968774;0.25
2;0.45910621637802773;0.5
2;-0.43256009488003966;0.5
2;-0.053021114006901016;0.25
2;0.25454980663158455;0.25
2;0.22640252780102021;0.5
2;-0.482216054457522;0.375
2;-0.7334615178414161;0.75
-
0;6;-0.7195287299774991
2;6;-0.25495522031183726
2;7;0.05492780348195225
5;7;-0.06719909534072288
8;7;-0.03480488891290823
2;8;-1.8956850775205027
10;6;-0.419566760014628
1;11;1
11;9;1
9;12;1
12;10;1.2617308434361307
8;10;0.16164613584237264
3;13;1
13;8;-0.5558525250143769
2;13;0.9925998025572831
0;14;1
3;15;1.8062797022979162
15;6;0.1144147625340739
0;15;0.08570388206544
0;16;1
16;11;0.2295123003326658
5;17;1
17;9;1.9639678343849423
9;6;-0.4226436988073087
1;18;1
18;8;2.7207561507840685
4;18;0.9954496097800087
5;19;1
19;6;-1.0056233755674977
5;8;0.4521487113653151
4;20;1
20;7;-0.2985030388320833
1;19;0.870416626912025
4;21;1
21;8;0.6346308330733654
4;22;1
22;15;0.6739356301238861
3;23;1
23;7;0.28112559895911104
1;24;1
24;10;0.12970264275962495
1;12;0.7737540595298084
14;25;1
25;7;-0.379093700343772
2;10;0.1494314930978723
