0;-0.32805520036180336;0
0;-0.7786828512478148;0
0;-0.9853303684506602;0
0;-0.430088431790155;0
0;-0.9677322222630704;0
0;0.3927987141910303;0
1;0.01622300406875099;1
1;0.42157606626553057;1
2;0.99096897330504;0.5
2;-0.15757110230504456;0.5
2;0.10694193297098487;0.75
2;0.5073486269405294;0.25
-
0;6;-0.7195287299774991
0;7;-0.379093700343772
2;6;-0.25495522031183726
2;7;0.05492780348195225
3;6;0.1144147625340739
3;7;0.28112559895911104
4;7;-0.2985030388320833
5;6;0.12875467912601768
5;7;-0.06719909534072288
1;8;1
8;7;-0.03480488891290823
3;8;-0.5558525250143769
2;8;-1.8956850775205027
9;10;1
10;6;-0.419566760014628
1;11;1
11;9;1
0;11;0.2295123003326658
